date,close,volume,ticker
30.10.2024,186.84,651824,PTC
31.10.2024,185.33,637226,PTC
01.10.2024,28.56,6115452,TOST
02.10.2024,27.43,7235037,TOST
03.10.2024,27.88,3862040,TOST
04.10.2024,28.77,4679850,TOST
07.10.2024,28.17,3416255,TOST
08.10.2024,28.8,6565402,TOST
09.10.2024,28.98,2838692,TOST
10.10.2024,28.9,4147266,TOST
11.10.2024,28.34,5715722,TOST
14.10.2024,28.15,4170694,TOST
15.10.2024,28.73,4257999,TOST
16.10.2024,29.03,4249738,TOST
17.10.2024,29.54,4820997,TOST
18.10.2024,30.32,6138494,TOST
21.10.2024,29.52,3628139,TOST
22.10.2024,29.37,3272248,TOST
23.10.2024,29.25,2751869,TOST
24.10.2024,30.03,6633369,TOST
25.10.2024,29.49,2763086,TOST
28.10.2024,30.12,6327584,TOST
29.10.2024,30.04,4020838,TOST
30.10.2024,30.15,3159490,TOST
31.10.2024,30.03,4081742,TOST
01.10.2024,32.76,11235094,PINS
02.10.2024,33.21,6185186,PINS
03.10.2024,32.77,7216573,PINS
04.10.2024,33.25,6259551,PINS
07.10.2024,32.58,6258526,PINS
08.10.2024,32.92,4740858,PINS
09.10.2024,33.84,7712850,PINS
10.10.2024,33.74,6567657,PINS
11.10.2024,34.15,6854174,PINS
14.10.2024,33.98,3839284,PINS
15.10.2024,33.67,5704971,PINS
16.10.2024,33.37,5533733,PINS
17.10.2024,32.94,7826970,PINS
18.10.2024,33.18,4523668,PINS
21.10.2024,33.03,3027637,PINS
22.10.2024,31.94,11573884,PINS
23.10.2024,31.54,6455402,PINS
24.10.2024,31.83,7218215,PINS
25.10.2024,32.35,5310879,PINS
28.10.2024,32.26,5201342,PINS
29.10.2024,32.43,6930201,PINS
30.10.2024,32.59,8087393,PINS
31.10.2024,31.79,5676839,PINS
01.10.2024,63.73,2393667,TWLO
02.10.2024,66.39,2470678,TWLO
03.10.2024,66.27,1825799,TWLO
04.10.2024,67.48,1737032,TWLO
07.10.2024,68.59,3130512,TWLO
08.10.2024,67.74,1597393,TWLO
09.10.2024,69.16,1339031,TWLO
10.10.2024,70.09,1410012,TWLO
11.10.2024,70.28,1428204,TWLO
14.10.2024,70.99,1276397,TWLO
15.10.2024,70.15,1481450,TWLO
16.10.2024,70.5,1113064,TWLO
17.10.2024,70.21,1375724,TWLO
18.10.2024,70.85,1227358,TWLO
21.10.2024,70.57,937499,TWLO
22.10.2024,70.64,1062267,TWLO
23.10.2024,70.6,1807942,TWLO
24.10.2024,71.24,1961898,TWLO
25.10.2024,70.47,2118726,TWLO
28.10.2024,70.59,1622069,TWLO
29.10.2024,71.29,1715976,TWLO
30.10.2024,70.57,3316279,TWLO
31.10.2024,80.65,8476414,TWLO
01.10.2024,187.14,511728,VRSN
02.10.2024,187.76,408970,VRSN
03.10.2024,186.4,401558,VRSN
04.10.2024,186.9,350862,VRSN
07.10.2024,184.37,456123,VRSN
08.10.2024,185.39,376506,VRSN
09.10.2024,186.01,422237,VRSN
10.10.2024,186.86,401266,VRSN
11.10.2024,188.1,492892,VRSN
14.10.2024,188.39,410650,VRSN
15.10.2024,188.07,455505,VRSN
16.10.2024,187.06,411931,VRSN
17.10.2024,185.88,1137123,VRSN
18.10.2024,187.72,415658,VRSN
21.10.2024,187.17,431014,VRSN
22.10.2024,186.89,460717,VRSN
23.10.2024,185.75,553625,VRSN
24.10.2024,185.12,665045,VRSN
25.10.2024,181.26,946058,VRSN
28.10.2024,179.07,861146,VRSN
29.10.2024,178.77,799886,VRSN
30.10.2024,177.39,766207,VRSN
31.10.2024,176.84,700520,VRSN
01.10.2024,73.61,1021292,SSNC
02.10.2024,73.55,711450,SSNC
03.10.2024,73.61,1692883,SSNC
04.10.2024,73.77,899766,SSNC
07.10.2024,73.32,877686,SSNC
08.10.2024,73.69,1857512,SSNC
09.10.2024,74.59,1184306,SSNC
10.10.2024,74.06,1044106,SSNC
11.10.2024,75.44,1325745,SSNC
14.10.2024,75.6,1468708,SSNC
15.10.2024,76,1345894,SSNC
16.10.2024,76.66,878465,SSNC
17.10.2024,76.38,801194,SSNC
18.10.2024,76.68,1126222,SSNC
21.10.2024,76.13,848364,SSNC
22.10.2024,75.48,1022080,SSNC
23.10.2024,75.79,1214373,SSNC
24.10.2024,75.15,1353091,SSNC
25.10.2024,70.04,5263489,SSNC
28.10.2024,70.13,1895977,SSNC
29.10.2024,70.45,1703930,SSNC
30.10.2024,70.8,1193282,SSNC
31.10.2024,69.93,1406257,SSNC
01.10.2024,257.63,1212260,MDB
02.10.2024,254.38,1395068,MDB
03.10.2024,253,841295,MDB
04.10.2024,265.36,1155381,MDB
07.10.2024,259.44,723349,MDB
08.10.2024,259.46,617411,MDB
09.10.2024,275.49,1299157,MDB
10.10.2024,292.69,2593048,MDB
11.10.2024,292.86,1399572,MDB
14.10.2024,289.14,694557,MDB
15.10.2024,284.66,674077,MDB
16.10.2024,278.39,682792,MDB
17.10.2024,271.87,4677303,MDB
18.10.2024,275.54,1101909,MDB
21.10.2024,271.77,823525,MDB
22.10.2024,264.44,1114277,MDB
23.10.2024,260.96,1578301,MDB
24.10.2024,263.52,810585,MDB
25.10.2024,268.74,1031498,MDB
28.10.2024,272.18,730305,MDB
29.10.2024,275.21,653215,MDB
30.10.2024,283.7,1504711,MDB
31.10.2024,270.4,1091252,MDB
01.10.2024,40.55,30448966,SMCI
02.10.2024,42,21914080,SMCI
03.10.2024,41.55,30438501,SMCI
04.10.2024,41.23,30941345,SMCI
07.10.2024,47.74,104682150,SMCI
08.10.2024,45.35,106071321,SMCI
09.10.2024,47.29,65221226,SMCI
10.10.2024,46.47,40499936,SMCI
11.10.2024,47.8,35099110,SMCI
14.10.2024,47.39,43565845,SMCI
15.10.2024,47.76,37412481,SMCI
16.10.2024,48.75,50006058,SMCI
17.10.2024,47.585,47620314,SMCI
18.10.2024,47.26,31767027,SMCI
21.10.2024,47.8,36191794,SMCI
22.10.2024,45.97,41087739,SMCI
23.10.2024,45.36,23177013,SMCI
24.10.2024,46.23,23590637,SMCI
25.10.2024,47.27,32172650,SMCI
28.10.2024,47.72,26795990,SMCI
29.10.2024,49.12,33586383,SMCI
30.10.2024,33.07,236332910,SMCI
31.10.2024,29.11,129562178,SMCI
01.10.2024,165.01,674188,LDOS
02.10.2024,165.2,617209,LDOS
03.10.2024,165.15,708799,LDOS
04.10.2024,166.39,574311,LDOS
07.10.2024,166.66,500959,LDOS
08.10.2024,166.62,561553,LDOS
09.10.2024,167.67,530369,LDOS
10.10.2024,164.55,673845,LDOS
11.10.2024,167.2,416200,LDOS
14.10.2024,168.63,469825,LDOS
15.10.2024,167.7,604007,LDOS
16.10.2024,168.07,605419,LDOS
17.10.2024,168.35,691380,LDOS
18.10.2024,169.52,553483,LDOS
21.10.2024,169.68,350622,LDOS
22.10.2024,167.55,622708,LDOS
23.10.2024,168.31,564303,LDOS
24.10.2024,168.79,557270,LDOS
25.10.2024,168.71,564727,LDOS
28.10.2024,169.73,754271,LDOS
29.10.2024,185.86,2144077,LDOS
30.10.2024,185.74,1370378,LDOS
31.10.2024,183.16,1306601,LDOS
01.10.2024,119.16,1562735,JBL
02.10.2024,118.97,1363974,JBL
03.10.2024,119.9,1223643,JBL
04.10.2024,121.66,1041870,JBL
07.10.2024,122.3,1339788,JBL
08.10.2024,123.34,1323207,JBL
09.10.2024,124.02,1203634,JBL
10.10.2024,122.91,923286,JBL
11.10.2024,124.23,880105,JBL
14.10.2024,125.77,1351350,JBL
15.10.2024,124.26,1262182,JBL
16.10.2024,123.87,770019,JBL
17.10.2024,125.92,1042709,JBL
18.10.2024,126.3,1105445,JBL
21.10.2024,124.37,892815,JBL
22.10.2024,124.02,1516949,JBL
23.10.2024,122.94,1529679,JBL
24.10.2024,125.03,1029468,JBL
25.10.2024,124.72,673184,JBL
28.10.2024,124.79,720181,JBL
29.10.2024,124.84,1114860,JBL
30.10.2024,123.98,1168776,JBL
31.10.2024,123.09,1997468,JBL
01.10.2024,61.42,2187602,DOCU
02.10.2024,62.33,2056421,DOCU
03.10.2024,62.98,2203532,DOCU
04.10.2024,63.84,2289417,DOCU
07.10.2024,62.78,1923152,DOCU
08.10.2024,66.89,14172533,DOCU
09.10.2024,69.25,6955100,DOCU
10.10.2024,69.22,32113951,DOCU
11.10.2024,68.89,4620041,DOCU
14.10.2024,68.86,2678970,DOCU
15.10.2024,70.04,2995611,DOCU
16.10.2024,72.6,4860946,DOCU
17.10.2024,72.5,3547054,DOCU
18.10.2024,72.3,2300712,DOCU
21.10.2024,71.78,2777639,DOCU
22.10.2024,70.68,4355419,DOCU
23.10.2024,70.56,2837854,DOCU
24.10.2024,70.58,2251003,DOCU
25.10.2024,68.99,2552789,DOCU
28.10.2024,69.58,1600804,DOCU
29.10.2024,70.15,1793142,DOCU
30.10.2024,68.98,1783819,DOCU
31.10.2024,69.38,1497316,DOCU
01.10.2024,50.68,1777146,ALAB
02.10.2024,50.54,1495586,ALAB
03.10.2024,48.76,1900566,ALAB
04.10.2024,52.34,3837046,ALAB
07.10.2024,52.55,2426099,ALAB
08.10.2024,52.96,1822581,ALAB
09.10.2024,61.22,12516351,ALAB
10.10.2024,66.11,8232799,ALAB
11.10.2024,66.69,7625910,ALAB
14.10.2024,64.96,3233595,ALAB
15.10.2024,62.47,3022769,ALAB
16.10.2024,65.59,4143229,ALAB
17.10.2024,65.99,5345039,ALAB
18.10.2024,66.87,2449043,ALAB
21.10.2024,67.18,2728243,ALAB
22.10.2024,68.29,2931169,ALAB
23.10.2024,67.8,2542942,ALAB
24.10.2024,70.3,3546534,ALAB
25.10.2024,72.67,5381151,ALAB
28.10.2024,72.87,1843736,ALAB
29.10.2024,74.07,1993987,ALAB
30.10.2024,73.5,1924337,ALAB
31.10.2024,70.16,2889276,ALAB
01.10.2024,10.42,19105958,SNAP
02.10.2024,10.88,22025193,SNAP
03.10.2024,10.74,15041211,SNAP
04.10.2024,10.8,15482391,SNAP
07.10.2024,10.48,17362365,SNAP
08.10.2024,10.67,13968297,SNAP
09.10.2024,10.68,10965941,SNAP
10.10.2024,10.66,14494655,SNAP
11.10.2024,11.13,17153309,SNAP
14.10.2024,11.05,20750681,SNAP
15.10.2024,11.04,16022682,SNAP
16.10.2024,10.76,24612199,SNAP
17.10.2024,10.46,28832778,SNAP
18.10.2024,10.49,15111145,SNAP
21.10.2024,10.33,17124015,SNAP
22.10.2024,9.98,28907317,SNAP
23.10.2024,10.15,32389451,SNAP
24.10.2024,10.27,16678251,SNAP
25.10.2024,10.45,18638094,SNAP
28.10.2024,10.71,23362287,SNAP
29.10.2024,10.89,59678113,SNAP
30.10.2024,12.62,102479070,SNAP
31.10.2024,12.16,50852263,SNAP
01.10.2024,240.66,2931438,FSLR
02.10.2024,234.44,2602125,FSLR
03.10.2024,235.12,960741,FSLR
04.10.2024,231.13,1733104,FSLR
07.10.2024,229.62,1136122,FSLR
08.10.2024,225.64,1494858,FSLR
09.10.2024,226.05,1491932,FSLR
10.10.2024,205.04,6767470,FSLR
11.10.2024,211.49,2996246,FSLR
14.10.2024,209.96,1483085,FSLR
15.10.2024,201.98,2783189,FSLR
16.10.2024,205.62,2242799,FSLR
17.10.2024,203.37,2054236,FSLR
18.10.2024,200.55,2174591,FSLR
21.10.2024,196.25,2564288,FSLR
22.10.2024,201.4,3833641,FSLR
23.10.2024,192.41,3678464,FSLR
24.10.2024,196.04,1851975,FSLR
25.10.2024,198.47,1861550,FSLR
28.10.2024,205.03,2551387,FSLR
29.10.2024,199.67,4985878,FSLR
30.10.2024,197.5,7054536,FSLR
31.10.2024,194.48,2772972,FSLR
01.10.2024,454.98,188992,FDS
02.10.2024,457.01,172842,FDS
03.10.2024,459.09,151366,FDS
04.10.2024,457,178453,FDS
07.10.2024,449.74,189912,FDS
08.10.2024,456.83,229111,FDS
09.10.2024,455.72,203744,FDS
10.10.2024,454.03,139544,FDS
11.10.2024,456.81,202550,FDS
14.10.2024,461.85,165342,FDS
15.10.2024,469.11,199997,FDS
16.10.2024,470.46,259938,FDS
17.10.2024,472.47,216085,FDS
18.10.2024,471.53,251145,FDS
21.10.2024,468.93,168907,FDS
22.10.2024,465.07,145434,FDS
23.10.2024,463.77,187445,FDS
24.10.2024,456.63,248579,FDS
25.10.2024,454.94,186594,FDS
28.10.2024,459.29,151909,FDS
29.10.2024,460.09,205214,FDS
30.10.2024,453.8,202272,FDS
31.10.2024,454.06,246987,FDS
01.10.2024,274.75,394796,MANH
02.10.2024,277.36,510658,MANH
03.10.2024,277.28,239406,MANH
04.10.2024,282.41,283770,MANH
07.10.2024,280.67,513176,MANH
08.10.2024,286.28,261575,MANH
09.10.2024,292.26,235702,MANH
10.10.2024,294,482366,MANH
11.10.2024,299.5,363487,MANH
14.10.2024,304.64,526950,MANH
15.10.2024,301.4,467997,MANH
16.10.2024,303.36,557673,MANH
17.10.2024,304.54,338789,MANH
18.10.2024,298.28,325216,MANH
21.10.2024,295.54,531534,MANH
22.10.2024,292.32,755900,MANH
23.10.2024,271.36,1442233,MANH
24.10.2024,273.49,670760,MANH
25.10.2024,275.7,373201,MANH
28.10.2024,275.39,406029,MANH
29.10.2024,277.26,400253,MANH
30.10.2024,265.79,449404,MANH
31.10.2024,263.36,394044,MANH
01.10.2024,56.46,2137306,NTNX
02.10.2024,58.69,2066072,NTNX
03.10.2024,59.37,1126366,NTNX
04.10.2024,60.92,1359638,NTNX
07.10.2024,60.41,1205773,NTNX
08.10.2024,61.19,1417018,NTNX
09.10.2024,63.17,2198270,NTNX
10.10.2024,64.61,2387876,NTNX
11.10.2024,64.61,1703416,NTNX
14.10.2024,64.62,1582155,NTNX
15.10.2024,64.15,1048632,NTNX
16.10.2024,63.89,1133169,NTNX
17.10.2024,64.36,1915090,NTNX
18.10.2024,63.27,1048655,NTNX
21.10.2024,62.69,699678,NTNX
22.10.2024,61.4,780007,NTNX
23.10.2024,60.51,1692701,NTNX
24.10.2024,62.02,1283802,NTNX
25.10.2024,61.59,844748,NTNX
28.10.2024,64.12,2463621,NTNX
29.10.2024,64.97,1419817,NTNX
30.10.2024,64.12,1539969,NTNX
31.10.2024,62.1,1122126,NTNX
01.10.2024,180.99,956091,GWRE
02.10.2024,180.36,712198,GWRE
03.10.2024,182.31,461313,GWRE
04.10.2024,184.22,615990,GWRE
07.10.2024,182.17,598578,GWRE
08.10.2024,182.65,815232,GWRE
09.10.2024,184.68,839172,GWRE
10.10.2024,183.37,713235,GWRE
11.10.2024,185.82,992580,GWRE
14.10.2024,187.92,773255,GWRE
15.10.2024,188.19,1109128,GWRE
16.10.2024,190.39,3311583,GWRE
17.10.2024,189.14,976174,GWRE
18.10.2024,189.09,811570,GWRE
21.10.2024,189.04,646287,GWRE
22.10.2024,187.18,580811,GWRE
23.10.2024,186.89,734857,GWRE
24.10.2024,188.05,559696,GWRE
25.10.2024,187.11,583257,GWRE
28.10.2024,188.03,475944,GWRE
29.10.2024,188.17,488631,GWRE
30.10.2024,189.53,728183,GWRE
31.10.2024,186.26,691919,GWRE
01.10.2024,27.19,2298224,GEN
02.10.2024,27,1654026,GEN
03.10.2024,26.97,3037255,GEN
04.10.2024,27.49,1773704,GEN
07.10.2024,27.29,1862808,GEN
08.10.2024,27.41,1504286,GEN
09.10.2024,27.59,2085569,GEN
10.10.2024,27.7,2271638,GEN
11.10.2024,27.75,1982757,GEN
14.10.2024,28.01,2605751,GEN
15.10.2024,28.11,1959712,GEN
16.10.2024,28.17,1728224,GEN
17.10.2024,28.06,3928277,GEN
18.10.2024,27.2,2937600,GEN
21.10.2024,26.8,4543074,GEN
22.10.2024,27.11,2446214,GEN
23.10.2024,26.8,1982967,GEN
24.10.2024,27.02,3333547,GEN
25.10.2024,26.97,1765427,GEN
28.10.2024,27.03,2138762,GEN
29.10.2024,27.11,2632448,GEN
30.10.2024,26.91,3083791,GEN
31.10.2024,29.11,10697584,GEN
01.10.2024,52.12,2283240,DT
02.10.2024,52.37,1660105,DT
03.10.2024,52.77,1624207,DT
04.10.2024,53.83,1571204,DT
07.10.2024,53.4,2854840,DT
08.10.2024,53.26,2074973,DT
09.10.2024,53.98,1709028,DT
10.10.2024,54.75,1886388,DT
11.10.2024,55.13,2183037,DT
14.10.2024,54.61,1576952,DT
15.10.2024,53.68,2692162,DT
16.10.2024,53.7,1902702,DT
17.10.2024,54,1478958,DT
18.10.2024,54.86,2658166,DT
21.10.2024,54.38,1985314,DT
22.10.2024,53.56,1601241,DT
23.10.2024,53.25,1545049,DT
24.10.2024,54.13,1764992,DT
25.10.2024,54.07,1110127,DT
28.10.2024,54.19,1374590,DT
29.10.2024,55.09,1897313,DT
30.10.2024,55.06,1581639,DT
31.10.2024,53.8,2053691,DT
01.10.2024,234.14,236917,AZPN
02.10.2024,234.55,110008,AZPN
03.10.2024,234.93,120158,AZPN
04.10.2024,239.1,90185,AZPN
07.10.2024,238,144320,AZPN
08.10.2024,236.46,158046,AZPN
09.10.2024,235.48,129364,AZPN
10.10.2024,231.23,151236,AZPN
11.10.2024,235.86,117744,AZPN
14.10.2024,237.37,90240,AZPN
15.10.2024,236.72,109078,AZPN
16.10.2024,237.53,88140,AZPN
17.10.2024,236.92,71564,AZPN
18.10.2024,239.08,91768,AZPN
21.10.2024,237.49,79393,AZPN
22.10.2024,237.25,140738,AZPN
23.10.2024,231.97,116358,AZPN
24.10.2024,234.62,104595,AZPN
25.10.2024,236.77,130126,AZPN
28.10.2024,239.92,146336,AZPN
29.10.2024,240.25,127944,AZPN
30.10.2024,240.83,134481,AZPN
31.10.2024,234.73,128501,AZPN
01.10.2024,88.8,1797759,COHR
02.10.2024,91.46,2078833,COHR
03.10.2024,94.27,2116718,COHR
04.10.2024,95.33,3146163,COHR
07.10.2024,95.18,3244736,COHR
08.10.2024,97.87,1797845,COHR
09.10.2024,98.69,1696269,COHR
10.10.2024,99.03,1435248,COHR
11.10.2024,104.62,3941581,COHR
14.10.2024,102.58,2249501,COHR
15.10.2024,100.52,2780100,COHR
16.10.2024,101.08,1385371,COHR
17.10.2024,102.07,1825608,COHR
18.10.2024,98.23,3709215,COHR
21.10.2024,98.44,1632615,COHR
22.10.2024,96.77,2537725,COHR
23.10.2024,97.82,1944526,COHR
24.10.2024,96.71,1584376,COHR
25.10.2024,95.84,2039944,COHR
28.10.2024,96.38,1505215,COHR
29.10.2024,98.53,1685646,COHR
30.10.2024,97.18,1507245,COHR
31.10.2024,92.44,3210446,COHR
01.10.2024,72.58,1505072,OKTA
02.10.2024,72.39,1680865,OKTA
03.10.2024,72.09,1349353,OKTA
04.10.2024,72.31,1487454,OKTA
07.10.2024,71.81,1316739,OKTA
08.10.2024,73.22,1138262,OKTA
09.10.2024,76.52,2355857,OKTA
10.10.2024,77.93,1927699,OKTA
11.10.2024,77.34,1953109,OKTA
14.10.2024,77.97,1332867,OKTA
15.10.2024,78.65,1859982,OKTA
16.10.2024,75.72,4040956,OKTA
17.10.2024,74.45,3396913,OKTA
18.10.2024,74.82,2009310,OKTA
21.10.2024,74.04,1314659,OKTA
22.10.2024,74.03,1062123,OKTA
23.10.2024,72.16,2488750,OKTA
24.10.2024,72.15,1855996,OKTA
25.10.2024,72.24,1534014,OKTA
28.10.2024,73.25,1462245,OKTA
29.10.2024,73.81,1143233,OKTA
30.10.2024,72.4,1140958,OKTA
31.10.2024,71.89,1623981,OKTA
01.10.2024,95.43,3164704,SWKS
02.10.2024,97.36,1654970,SWKS
03.10.2024,96.73,1714321,SWKS
04.10.2024,96.83,1450169,SWKS
07.10.2024,95.45,1192882,SWKS
08.10.2024,96.14,1961795,SWKS
09.10.2024,97.8,1611503,SWKS
10.10.2024,96.44,1948381,SWKS
11.10.2024,97.3,1339855,SWKS
14.10.2024,99.15,1512132,SWKS
15.10.2024,98.56,3375151,SWKS
16.10.2024,98.21,1301198,SWKS
17.10.2024,98.06,1574105,SWKS
18.10.2024,98.61,1198165,SWKS
21.10.2024,96.81,1137082,SWKS
22.10.2024,95.64,1547915,SWKS
23.10.2024,94.94,1976689,SWKS
24.10.2024,95.08,1890779,SWKS
25.10.2024,95.2,1529297,SWKS
28.10.2024,96.14,1351642,SWKS
29.10.2024,98.03,2060215,SWKS
30.10.2024,89.985,4080311,SWKS
31.10.2024,87.58,3757900,SWKS
01.10.2024,336.91,338339,CW
02.10.2024,338.51,280252,CW
03.10.2024,337.77,247225,CW
04.10.2024,337.5,207545,CW
07.10.2024,335.08,200955,CW
08.10.2024,338.12,313780,CW
09.10.2024,344.57,240939,CW
10.10.2024,340.29,154822,CW
11.10.2024,346.92,138886,CW
14.10.2024,347.75,171167,CW
15.10.2024,347.46,204694,CW
16.10.2024,360.55,465296,CW
17.10.2024,362.91,280937,CW
18.10.2024,364.34,255236,CW
21.10.2024,364.3,243570,CW
22.10.2024,352.05,303992,CW
23.10.2024,350.17,245683,CW
24.10.2024,344.31,245079,CW
25.10.2024,345.68,185739,CW
28.10.2024,349.58,178310,CW
29.10.2024,353.99,259794,CW
30.10.2024,353.74,306176,CW
31.10.2024,344.96,374651,CW
01.10.2024,86.61,711492,LOGI
02.10.2024,86.54,466620,LOGI
03.10.2024,85.61,564450,LOGI
04.10.2024,85.66,472612,LOGI
07.10.2024,85.61,264811,LOGI
08.10.2024,85.72,285672,LOGI
09.10.2024,85.27,363842,LOGI
10.10.2024,85.19,256465,LOGI
11.10.2024,86.28,507803,LOGI
14.10.2024,88.19,468600,LOGI
15.10.2024,87.41,1217328,LOGI
16.10.2024,86.13,1029254,LOGI
17.10.2024,87.6,656337,LOGI
18.10.2024,88.63,513169,LOGI
21.10.2024,91.81,1825753,LOGI
22.10.2024,83.99,4129567,LOGI
23.10.2024,80.44,1639559,LOGI
24.10.2024,80.96,588228,LOGI
25.10.2024,80.71,445340,LOGI
28.10.2024,83.72,637066,LOGI
29.10.2024,84.62,392939,LOGI
30.10.2024,82.7,642708,LOGI
31.10.2024,81.7,433149,LOGI
01.10.2024,280.66,356956,DUOL
02.10.2024,285.42,474324,DUOL
03.10.2024,283.66,284692,DUOL
04.10.2024,283.49,504947,DUOL
07.10.2024,279.75,334493,DUOL
08.10.2024,284.95,393148,DUOL
09.10.2024,291.97,404157,DUOL
10.10.2024,290.28,249320,DUOL
11.10.2024,289.75,262179,DUOL
14.10.2024,288.26,407144,DUOL
15.10.2024,290.59,623815,DUOL
16.10.2024,286.5,320986,DUOL
17.10.2024,287.65,459105,DUOL
18.10.2024,286.12,330604,DUOL
21.10.2024,288.06,331647,DUOL
22.10.2024,281.3,541968,DUOL
23.10.2024,279.93,318809,DUOL
24.10.2024,281.4,308233,DUOL
25.10.2024,291.61,474684,DUOL
28.10.2024,290.24,314218,DUOL
29.10.2024,294.81,345707,DUOL
30.10.2024,299.97,832662,DUOL
31.10.2024,292.97,532520,DUOL
01.10.2024,196.38,421515,EPAM
02.10.2024,196,299752,EPAM
03.10.2024,195.72,345922,EPAM
04.10.2024,198.35,554077,EPAM
07.10.2024,192.99,346945,EPAM
08.10.2024,195.18,416544,EPAM
09.10.2024,194.15,417718,EPAM
10.10.2024,192.77,338877,EPAM
11.10.2024,195.03,698530,EPAM
14.10.2024,198,674644,EPAM
15.10.2024,198.49,538035,EPAM
16.10.2024,199.45,1026561,EPAM
17.10.2024,198.45,305597,EPAM
18.10.2024,201.58,458232,EPAM
21.10.2024,199.98,255959,EPAM
22.10.2024,197.95,244360,EPAM
23.10.2024,193.16,272715,EPAM
24.10.2024,190.98,257844,EPAM
25.10.2024,191.52,365177,EPAM
28.10.2024,191.29,252050,EPAM
29.10.2024,193.88,1004308,EPAM
30.10.2024,189.11,327087,EPAM
31.10.2024,188.65,825366,EPAM
01.10.2024,49.78,849187,BSY
02.10.2024,49.89,485198,BSY
03.10.2024,49.33,468371,BSY
04.10.2024,48.88,517804,BSY
07.10.2024,47.75,986369,BSY
08.10.2024,48.45,657245,BSY
09.10.2024,48.98,721789,BSY
10.10.2024,50.16,884997,BSY
11.10.2024,50.65,736091,BSY
14.10.2024,50.97,539471,BSY
15.10.2024,49.99,551911,BSY
16.10.2024,49.7,398138,BSY
17.10.2024,50.05,406986,BSY
18.10.2024,49.94,523130,BSY
21.10.2024,49.53,495496,BSY
22.10.2024,49.66,702235,BSY
23.10.2024,49.19,451241,BSY
24.10.2024,48.73,569949,BSY
25.10.2024,49.15,540585,BSY
28.10.2024,48.86,751731,BSY
29.10.2024,49.5,775636,BSY
30.10.2024,49.61,591334,BSY
31.10.2024,48.26,795068,BSY
01.10.2024,29.96,1610614,CRDO
02.10.2024,30.43,1696831,CRDO
03.10.2024,30.89,2267532,CRDO
04.10.2024,32.57,1958917,CRDO
07.10.2024,32.54,1856599,CRDO
08.10.2024,33.71,1535462,CRDO
09.10.2024,35.17,3072783,CRDO
10.10.2024,37.24,2305532,CRDO
11.10.2024,38.26,2882501,CRDO
14.10.2024,38.15,3002999,CRDO
15.10.2024,36.38,3290585,CRDO
16.10.2024,36.99,1953880,CRDO
17.10.2024,37.61,2152143,CRDO
18.10.2024,37.31,1639642,CRDO
21.10.2024,39.93,2511400,CRDO
22.10.2024,39.7,1627363,CRDO
23.10.2024,38.665,2467589,CRDO
24.10.2024,39.01,1226267,CRDO
25.10.2024,39.18,1630172,CRDO
28.10.2024,40.14,1911823,CRDO
29.10.2024,41.7,1669705,CRDO
30.10.2024,40.13,1713113,CRDO
31.10.2024,37.7,3281196,CRDO
01.10.2024,31.36,2006146,RBRK
02.10.2024,31.39,1324262,RBRK
03.10.2024,32.6,1894119,RBRK
04.10.2024,33.19,2551769,RBRK
07.10.2024,32.95,1142210,RBRK
08.10.2024,34.63,3598417,RBRK
09.10.2024,35.99,2605012,RBRK
10.10.2024,38.71,4435919,RBRK
11.10.2024,39.54,3297185,RBRK
14.10.2024,39.26,1377981,RBRK
15.10.2024,39.13,1382361,RBRK
16.10.2024,38.87,959600,RBRK
17.10.2024,39.48,1857091,RBRK
18.10.2024,39.54,2246276,RBRK
21.10.2024,38.52,1191161,RBRK
22.10.2024,38.61,1603563,RBRK
23.10.2024,37.69,781846,RBRK
24.10.2024,38.91,1079558,RBRK
25.10.2024,39.4,1325218,RBRK
28.10.2024,40.58,990927,RBRK
29.10.2024,42.6,2967299,RBRK
30.10.2024,42.6,1215326,RBRK
31.10.2024,41.26,860425,RBRK
01.10.2024,179.7,594148,JKHY
02.10.2024,179.55,337291,JKHY
03.10.2024,183.58,696069,JKHY
04.10.2024,182.14,524365,JKHY
07.10.2024,179.81,322603,JKHY
08.10.2024,181.29,454950,JKHY
09.10.2024,182.45,288478,JKHY
10.10.2024,181.58,540252,JKHY
11.10.2024,183.38,356417,JKHY
14.10.2024,184.29,305965,JKHY
15.10.2024,184.71,495643,JKHY
16.10.2024,185.67,313198,JKHY
17.10.2024,185.98,417603,JKHY
18.10.2024,186.12,297994,JKHY
21.10.2024,184.97,318243,JKHY
22.10.2024,183.28,351291,JKHY
23.10.2024,184.42,561355,JKHY
24.10.2024,184.59,421796,JKHY
25.10.2024,182.44,316804,JKHY
28.10.2024,183.57,286274,JKHY
29.10.2024,182.66,288796,JKHY
30.10.2024,182.78,422922,JKHY
31.10.2024,181.93,555974,JKHY
01.10.2024,116.55,496940,SNX
02.10.2024,116.63,448272,SNX
03.10.2024,115.35,339817,SNX
04.10.2024,117.31,427311,SNX
07.10.2024,118.94,653424,SNX
08.10.2024,120.36,620385,SNX
09.10.2024,121.12,441142,SNX
10.10.2024,119.69,442102,SNX
11.10.2024,118.69,524685,SNX
14.10.2024,119.79,325011,SNX
15.10.2024,119.01,540219,SNX
16.10.2024,121.37,936470,SNX
17.10.2024,123.51,586241,SNX
18.10.2024,122.22,592707,SNX
21.10.2024,120.75,573497,SNX
22.10.2024,120.7,689530,SNX
